Open,High,Low,Close,Volume,Dividends,Stock Splits
16.915392710606667,16.951433606288756,16.543072886156448,16.76909065246582,560518000,0.0,0.0
16.733963735984137,16.78863594700679,16.52382716096271,16.557424545288086,352965200,0.0,0.0
16.400742658400294,16.45144459394032,16.060491777270258,16.096227645874023,594333600,0.0,0.0
15.943510595573398,16.1664747995726,15.73581748784266,16.001543045043945,484156400,0.0,0.0
16.163723701975037,16.24557950538383,15.920601428437308,16.044605255126953,458707200,0.0,0.0
15.958784590577995,16.03544837864558,15.759948747813798,15.793852806091309,407604400,0.0,0.0
16.143568588630565,16.148760631006944,15.745591934206553,15.989632606506348,601146000,0.0,0.0
15.91297189145532,16.044917976474814,15.852495922830057,15.891592025756836,350506800,0.0,0.0
15.353414011289635,15.500632766453498,15.226049961097958,15.325010299682617,734207600,0.0,0.0
15.219642041269436,15.240716875910195,14.763937890462682,14.84151840209961,876772400,0.0,0.0
15.107856502665667,15.559895466656588,15.042495143537204,15.457574844360352,690804800,0.0,0.0
15.586464228516679,15.599903512993828,15.333567854435746,15.353419303894043,453678400,0.0,0.0
15.226356766962832,15.339366459336757,15.161605496795321,15.271561622619629,472922800,0.0,0.0
15.410842558768506,15.512244812198805,15.168635287750222,15.417256355285645,461546400,0.0,0.0
15.54064968569204,15.729406471657107,15.417255878437338,15.699474334716797,861509600,0.0,0.0
14.04983685730066,14.224849288198946,13.75204070803561,13.75967788696289,1460852400,0.0,0.0
13.796024212325554,13.934689091067508,13.286258815923718,13.435309410095215,1208026400,0.0,0.0
13.372696098644063,13.84244866101768,13.312525992910379,13.739212989807129,785517600,0.0,0.0
14.00402332083932,14.055947008065006,13.809157794103891,13.996997833251953,571158000,0.0,0.0
13.958211185674354,14.129253378506489,13.88185405423312,13.953019142150879,417155200,0.0,0.0
13.957599242520965,14.027847598232729,13.896513219369295,13.912089347839355,319334400,0.0,0.0
14.02265670139264,14.033957510572606,13.694013250130672,13.854974746704102,539484400,0.0,0.0
13.86383156016516,13.925834308805154,13.50006312542704,13.50983715057373,477117200,0.0,0.0
13.56267575204119,14.041898192361131,13.50678177323326,13.983865737915039,573347600,0.0,0.0
13.942022111424713,14.248368963603916,13.82320865736879,13.968900680541992,593706400,0.0,0.0
14.231563960422921,14.438930181900309,13.951078955605386,14.384247779846191,704580800,0.094643,0.0
14.561814279771474,14.709582589706468,14.385166629454801,14.591920852661133,633158400,0.0,0.0
14.638623563451699,14.897911012152875,14.538781259145964,14.743996620178223,517490400,0.0,0.0
14.731088210116882,14.819258638153942,14.36950085815872,14.37441635131836,609053200,0.0,0.0
14.353220783358207,14.550757681536968,14.230643526073399,14.347076416015625,475207600,0.0,0.0
14.270582133745954,14.48931670503042,14.255222034612558,14.334175109863281,355275200,0.0,0.0
14.403599598905606,14.443845605793754,14.129260633892674,14.13663387298584,391745200,0.0,0.0
14.165515109269505,14.215590473432863,13.942787121612865,14.131413459777832,435783600,0.0,0.0
14.060759114688954,14.060759114688954,13.787647247563182,13.7891845703125,476302400,0.0,0.0
13.701625012547114,13.79901200462519,13.603932032615393,13.703468322753906,447182400,0.0,0.0
13.801468470686848,13.873661909219779,13.720056841289924,13.849392890930176,330654800,0.0,0.0
13.942787690014962,13.981803194367682,13.596252735069493,13.60331916809082,372579200,0.0,0.0
13.634651186569117,13.871818812056274,13.445409619911915,13.792865753173828,501499600,0.0,0.0
13.776276870181102,13.89946938342648,13.537267545462909,13.657693862915039,587350400,0.0,0.0
13.641719271777996,13.75907340510034,13.560308456420898,13.560308456420898,322515200,0.0,0.0
13.45585664747813,13.461387398682461,13.209474068501601,13.224527359008789,552448400,0.0,0.0
13.142500345486807,13.154789079859201,12.872154752036124,12.904412269592285,582755600,0.0,0.0
12.94834585409321,13.36953205465875,12.92591931954972,13.245111465454102,638433600,0.0,0.0
13.348641477066154,13.371375639273108,13.038971884341489,13.076759338378906,460250000,0.0,0.0
13.041122495016591,13.27183900188146,12.935441826284576,13.227907180786133,468473600,0.0,0.0
13.203944671817288,13.376904115542281,13.167386093147389,13.26292896270752,391482000,0.0,0.0
13.202409576424719,13.486888096832995,13.060784753073301,13.451865196228027,474236000,0.0,0.0
13.382129675106283,13.48289486553456,13.135438592335205,13.161858558654785,465911600,0.0,0.0
13.16246822142802,13.3483299721881,13.067539811717582,13.159395217895508,405549200,0.0,0.0
13.297029868087218,13.352635170558356,13.223913526173316,13.286892890930176,303875600,0.0,0.0
13.453707310247678,13.647250799926173,13.432816459113221,13.629739761352539,643960800,0.0,0.0
13.561845303399094,14.053690049969788,13.554165253833755,14.000236511230469,606197200,0.0,0.0
14.116359181615543,14.161520689347252,13.77842719921709,13.962448120117188,526775200,0.0,0.0
14.052459831306011,14.05891100594276,13.811912395346676,13.888407707214355,308660800,0.0,0.0
13.831270609573513,14.069665518970107,13.827583988870328,13.908379554748535,383255600,0.0,0.0
13.965216254357685,14.196237950590731,13.920056375737047,14.190402030944824,395105200,0.0,0.0
14.275803996794977,14.437398403682588,14.186406319394862,14.241703987121582,501135600,0.0,0.0
14.298842107725154,14.311130841177198,14.148002416486076,14.166742324829102,294294000,0.0,0.0
14.022966872183384,14.033411474863327,13.84693446396214,13.888407707214355,331237200,0.0,0.0
13.818979599945967,13.880421627536256,13.567066302414537,13.599016189575195,442839600,0.0,0.0
13.575667649325766,13.630966130649908,13.1406571406684,13.176600456237793,389732000,0.0,0.0
13.136358345354335,13.460158330764536,13.099492137896425,13.20363712310791,529519200,0.0,0.0
