Date,Close
2013-01-02 00:00:00-05:00,2.9359781742095947
2013-01-03 00:00:00-05:00,2.938286781311035
2013-01-04 00:00:00-05:00,3.035228729248047
2013-01-07 00:00:00-05:00,2.947518825531006
2013-01-08 00:00:00-05:00,2.8828907012939453
2013-01-09 00:00:00-05:00,2.8182618618011475
2013-01-10 00:00:00-05:00,2.822878837585449
2013-01-11 00:00:00-05:00,2.8182618618011475
2013-01-14 00:00:00-05:00,2.8159537315368652
2013-01-15 00:00:00-05:00,2.765174150466919
2013-01-16 00:00:00-05:00,2.79056453704834
2013-01-17 00:00:00-05:00,2.8274953365325928
2013-01-18 00:00:00-05:00,2.8090298175811768
2013-01-22 00:00:00-05:00,2.795180559158325
2013-01-23 00:00:00-05:00,2.7997965812683105
2013-01-24 00:00:00-05:00,2.8136448860168457
2013-01-25 00:00:00-05:00,2.8644254207611084
2013-01-28 00:00:00-05:00,2.910588264465332
2013-01-29 00:00:00-05:00,2.848268747329712
2013-01-30 00:00:00-05:00,2.843651533126831
2013-01-31 00:00:00-05:00,2.8298041820526123
2013-02-01 00:00:00-05:00,2.8551928997039795
2013-02-04 00:00:00-05:00,2.8067214488983154
2013-02-05 00:00:00-05:00,2.871349334716797
2013-02-06 00:00:00-05:00,2.848268747329712
2013-02-07 00:00:00-05:00,2.836726665496826
2013-02-08 00:00:00-05:00,2.8551928997039795
2013-02-11 00:00:00-05:00,2.8875069618225098
2013-02-12 00:00:00-05:00,2.869041681289673
2013-02-13 00:00:00-05:00,2.8551928997039795
2013-02-14 00:00:00-05:00,2.938286781311035
2013-02-15 00:00:00-05:00,2.938286781311035
2013-02-19 00:00:00-05:00,2.899047613143921
2013-02-20 00:00:00-05:00,2.8575010299682617
2013-02-21 00:00:00-05:00,2.836726665496826
2013-02-22 00:00:00-05:00,2.889815330505371
2013-02-25 00:00:00-05:00,2.839035987854004
2013-02-26 00:00:00-05:00,2.872709035873413
2013-02-27 00:00:00-05:00,2.9261226654052734
2013-02-28 00:00:00-05:00,2.940056324005127
2013-03-01 00:00:00-05:00,2.9516680240631104
2013-03-04 00:00:00-05:00,2.940056324005127
2013-03-05 00:00:00-05:00,2.972569227218628
2013-03-06 00:00:00-05:00,2.9702460765838623
2013-03-07 00:00:00-05:00,2.9632794857025146
2013-03-08 00:00:00-05:00,2.9772133827209473
2013-03-11 00:00:00-04:00,2.9493460655212402
