Date,Close
2013-01-02,28.0
2013-01-03,27.770000457763672
2013-01-04,28.760000228881836
2013-01-05,28.760000228881836
2013-01-06,28.760000228881836
2013-01-07,29.420000076293945
2013-01-08,29.059999465942383
2013-01-09,30.59000015258789
2013-01-10,31.299999237060547
2013-01-11,31.719999313354492
2013-01-12,31.719999313354492
2013-01-13,31.719999313354492
2013-01-14,30.950000762939453
2013-01-15,30.100000381469727
2013-01-16,29.850000381469727
2013-01-17,30.139999389648438
2013-01-18,29.65999984741211
2013-01-19,29.65999984741211
2013-01-20,29.65999984741211
2013-01-21,29.65999984741211
2013-01-22,30.729999542236328
2013-01-23,30.81999969482422
2013-01-24,31.079999923706055
2013-01-25,31.540000915527344
2013-01-26,31.540000915527344
2013-01-27,31.540000915527344
2013-01-28,32.470001220703125
2013-01-29,30.790000915527344
2013-01-30,31.239999771118164
2013-01-31,30.979999542236328
2013-02-01,29.729999542236328
2013-02-02,29.729999542236328
2013-02-03,29.729999542236328
2013-02-04,28.110000610351562
2013-02-05,28.639999389648438
2013-02-06,29.049999237060547
2013-02-07,28.649999618530273
2013-02-08,28.549999237060547
2013-02-09,28.549999237060547
2013-02-10,28.549999237060547
2013-02-11,28.260000228881836
2013-02-12,27.3700008392334
2013-02-13,27.90999984741211
2013-02-14,28.5
2013-02-15,28.31999969482422
2013-02-16,28.31999969482422
2013-02-17,28.31999969482422
2013-02-18,28.31999969482422
2013-02-19,28.93000030517578
2013-02-20,28.459999084472656
2013-02-21,27.280000686645508
2013-02-22,27.1299991607666
2013-02-23,27.1299991607666
2013-02-24,27.1299991607666
2013-02-25,27.270000457763672
2013-02-26,27.389999389648438
2013-02-27,26.8700008392334
2013-02-28,27.25
2013-03-01,27.780000686645508
2013-03-02,27.780000686645508
2013-03-03,27.780000686645508
2013-03-04,27.719999313354492
2013-03-05,27.520000457763672
2013-03-06,27.450000762939453
2013-03-07,28.579999923706055
2013-03-08,27.959999084472656
2013-03-09,27.959999084472656
2013-03-10,27.959999084472656
2013-03-11,28.139999389648438
2013-03-12,27.829999923706055
2013-03-13,27.079999923706055
2013-03-14,27.040000915527344
2013-03-15,26.649999618530273
2013-03-16,26.649999618530273
2013-03-17,26.649999618530273
2013-03-18,26.489999771118164
2013-03-19,26.549999237060547
2013-03-20,25.860000610351562
2013-03-21,25.739999771118164
2013-03-22,25.729999542236328
2013-03-23,25.729999542236328
2013-03-24,25.729999542236328
2013-03-25,25.1299991607666
2013-03-26,25.209999084472656
2013-03-27,26.09000015258789
2013-03-28,25.579999923706055
2013-03-29,25.579999923706055
2013-03-30,25.579999923706055
2013-03-31,25.579999923706055
2013-04-01,25.530000686645508
2013-04-02,25.420000076293945
2013-04-03,26.25
2013-04-04,27.06999969482422
2013-04-05,27.389999389648438
2013-04-06,27.389999389648438
2013-04-07,27.389999389648438
2013-04-08,26.850000381469727
2013-04-09,26.59000015258789
2013-04-10,27.56999969482422
2013-04-11,28.020000457763672
2013-04-12,27.399999618530273
2013-04-13,27.399999618530273
2013-04-14,27.399999618530273
2013-04-15,26.520000457763672
2013-04-16,26.920000076293945
2013-04-17,26.6299991607666
2013-04-18,25.690000534057617
2013-04-19,25.729999542236328
2013-04-20,25.729999542236328
2013-04-21,25.729999542236328
2013-04-22,25.969999313354492
2013-04-23,25.979999542236328
2013-04-24,26.110000610351562
2013-04-25,26.139999389648438
2013-04-26,26.850000381469727
2013-04-27,26.850000381469727
2013-04-28,26.850000381469727
2013-04-29,26.979999542236328
2013-04-30,27.770000457763672
2013-05-01,27.43000030517578
2013-05-02,28.969999313354492
2013-05-03,28.309999465942383
2013-05-04,28.309999465942383
2013-05-05,28.309999465942383
2013-05-06,27.56999969482422
2013-05-07,26.889999389648438
2013-05-08,27.1200008392334
2013-05-09,27.040000915527344
2013-05-10,26.68000030517578
2013-05-11,26.68000030517578
