Date,Close
2013-01-02,2746.469970703125
2013-01-03,2732.260009765625
2013-01-04,2724.489990234375
2013-01-05,2724.489990234375
2013-01-06,2724.489990234375
2013-01-07,2724.219970703125
2013-01-08,2718.719970703125
2013-01-09,2727.64990234375
2013-01-10,2744.179931640625
2013-01-11,2748.260009765625
2013-01-12,2748.260009765625
2013-01-13,2748.260009765625
2013-01-14,2735.699951171875
2013-01-15,2722.97998046875
2013-01-16,2734.72998046875
2013-01-17,2747.14990234375
2013-01-18,2743.239990234375
2013-01-19,2743.239990234375
2013-01-20,2743.239990234375
2013-01-21,2743.239990234375
2013-01-22,2746.18994140625
2013-01-23,2762.169921875
2013-01-24,2723.530029296875
2013-01-25,2736.72998046875
2013-01-26,2736.72998046875
2013-01-27,2736.72998046875
2013-01-28,2742.429931640625
2013-01-29,2743.580078125
2013-01-30,2738.7099609375
2013-01-31,2731.530029296875
2013-02-01,2763.9599609375
2013-02-02,2763.9599609375
2013-02-03,2763.9599609375
2013-02-04,2715.679931640625
2013-02-05,2754.989990234375
2013-02-06,2746.35009765625
2013-02-07,2746.5
2013-02-08,2775.56005859375
2013-02-09,2775.56005859375
2013-02-10,2775.56005859375
2013-02-11,2774.639892578125
2013-02-12,2762.6201171875
2013-02-13,2773.77001953125
2013-02-14,2771.429931640625
2013-02-15,2764.669921875
2013-02-16,2764.669921875
2013-02-17,2764.669921875
2013-02-18,2764.669921875
2013-02-19,2782.860107421875
2013-02-20,2739.989990234375
2013-02-21,2711.510009765625
2013-02-22,2737.280029296875
2013-02-23,2737.280029296875
2013-02-24,2737.280029296875
2013-02-25,2700.969970703125
2013-02-26,2713.02001953125
2013-02-27,2741.260009765625
2013-02-28,2738.580078125
2013-03-01,2747.75
2013-03-02,2747.75
2013-03-03,2747.75
2013-03-04,2759.530029296875
2013-03-05,2799.25
2013-03-06,2792.56005859375
2013-03-07,2799.489990234375
2013-03-08,2804.110107421875
2013-03-09,2804.110107421875
2013-03-10,2804.110107421875
2013-03-11,2811.860107421875
2013-03-12,2800.81005859375
2013-03-13,2798.679931640625
2013-03-14,2807.300048828125
2013-03-15,2799.409912109375
2013-03-16,2799.409912109375
2013-03-17,2799.409912109375
2013-03-18,2792.300048828125
2013-03-19,2787.27001953125
2013-03-20,2805.909912109375
2013-03-21,2774.85009765625
2013-03-22,2800.81005859375
2013-03-23,2800.81005859375
2013-03-24,2800.81005859375
2013-03-25,2789.449951171875
2013-03-26,2806.5
2013-03-27,2809.97998046875
2013-03-28,2818.68994140625
2013-03-29,2818.68994140625
2013-03-30,2818.68994140625
2013-03-31,2818.68994140625
2013-04-01,2797.070068359375
2013-04-02,2820.6201171875
2013-04-03,2795.0400390625
2013-04-04,2794.919921875
2013-04-05,2771.75
2013-04-06,2771.75
2013-04-07,2771.75
2013-04-08,2786.1298828125
2013-04-09,2804.669921875
2013-04-10,2859.2099609375
2013-04-11,2859.070068359375
2013-04-12,2856.47998046875
2013-04-13,2856.47998046875
2013-04-14,2856.47998046875
2013-04-15,2797.469970703125
2013-04-16,2838.409912109375
2013-04-17,2781.97998046875
2013-04-18,2741.949951171875
2013-04-19,2780.4599609375
2013-04-20,2780.4599609375
2013-04-21,2780.4599609375
2013-04-22,2810.070068359375
2013-04-23,2835.3701171875
2013-04-24,2834.1201171875
2013-04-25,2848.659912109375
2013-04-26,2840.550048828125
2013-04-27,2840.550048828125
2013-04-28,2840.550048828125
2013-04-29,2866.949951171875
2013-04-30,2887.43994140625
